ReleasePackageName,ReleasePackageVersion,ReleaseNumber,ReleaseARCH,ReleaseSizeBytes,ReleaseSourceRPM
e2fsprogs,1.47.1,5.el10,x86_64,4714816,e2fsprogs-1.47.1-5.el10.src.rpm
libcom_err-devel,1.47.1,5.el10,x86_64,17068,e2fsprogs-1.47.1-5.el10.src.rpm
acl,2.4.0,1.el10_2,x86_64,232673,acl-2.4.0-1.el10_2.src.rpm
device-mapper-persistent-data,1.3.0,1.el10,x86_64,3457637,device-mapper-persistent-data-1.3.0-1.el10.src.rpm
liboeffis,1.5.0,1.el10,x86_64,33682,libei-1.5.0-1.el10.src.rpm
libxslt,1.1.39,8.el10_2.1,x86_64,492781,libxslt-1.1.39-8.el10_2.1.src.rpm
highway,1.3.0,1.el10_2,x86_64,4700874,highway-1.3.0-1.el10_2.src.rpm
jxl-pixbuf-loader,0.10.4,1.el10_1,x86_64,29838,jpegxl-0.10.4-1.el10_1.src.rpm
libjxl,0.10.4,1.el10_1,x86_64,3509542,jpegxl-0.10.4-1.el10_1.src.rpm
ImageMagick-libs,7.1.1.47,1.el10_1,x86_64,9256933,ImageMagick-7.1.1.47-1.el10_1.src.rpm
ImageMagick,7.1.1.47,1.el10_1,x86_64,89925,ImageMagick-7.1.1.47-1.el10_1.src.rpm
libstdc++-devel,14.3.1,4.4.el10,x86_64,16257943,gcc-14.3.1-4.4.el10.src.rpm
taglib,1.13.1,1.el10,x86_64,1164610,taglib-1.13.1-1.el10.src.rpm
kexec-tools,2.0.32,3.el10,x86_64,247145,kexec-tools-2.0.32-3.el10.src.rpm
c-ares,1.34.6,2.el10_2,x86_64,280076,c-ares-1.34.6-2.el10_2.src.rpm
exfatprogs,1.2.8,1.el10,x86_64,252455,exfatprogs-1.2.8-1.el10.src.rpm
ipset-libs,7.22,12.el10_2,x86_64,222044,ipset-7.22-12.el10_2.src.rpm
isns-utils-libs,0.103,1.el10_2.1,x86_64,495258,isns-utils-0.103-1.el10_2.1.src.rpm
iw,6.17,1.el10,x86_64,296737,iw-6.17-1.el10.src.rpm
kernel-tools-libs,6.12.0,211.47.1.el10_2,x86_64,31052,kernel-6.12.0-211.47.1.el10_2.src.rpm
libipa_hbac,2.12.0,3.el10_2.1,x86_64,62668,sssd-2.12.0-3.el10_2.1.src.rpm
libsss_nss_idmap,2.12.0,3.el10_2.1,x86_64,88246,sssd-2.12.0-3.el10_2.1.src.rpm
libsss_sudo,2.12.0,3.el10_2.1,x86_64,55055,sssd-2.12.0-3.el10_2.1.src.rpm
liburing,2.12,1.el10,x86_64,114173,liburing-2.12-1.el10.src.rpm
unzip,6.0,69.el10,x86_64,407827,unzip-6.0-69.el10.src.rpm
aardvark-dns,1.17.1,1.el10_2,x86_64,2529591,aardvark-dns-1.17.1-1.el10_2.src.rpm
netavark,1.17.2,1.el10,x86_64,9735044,netavark-1.17.2-1.el10.src.rpm
capstone,5.0.1,8.el10_2,x86_64,14712954,capstone-5.0.1-8.el10_2.src.rpm
checkpolicy,3.10,1.el10,x86_64,1699768,checkpolicy-3.10-1.el10.src.rpm
libeis,1.5.0,1.el10,x86_64,121492,libei-1.5.0-1.el10.src.rpm
libsbc,2.0,7.el10,x86_64,87442,sbc-2.0-7.el10.src.rpm
libuv,1.52.1,1.el10_2,x86_64,591941,libuv-1.52.1-1.el10_2.src.rpm
libv4l,1.26.1,5.el10,x86_64,686466,v4l-utils-1.26.1-5.el10.src.rpm
libvpx,1.14.1,6.el10_2,x86_64,3318344,libvpx-1.14.1-6.el10_2.src.rpm
vte-profile,0.78.6,1.el10,x86_64,56932,vte291-0.78.6-1.el10.src.rpm
xxd,9.1.083,9.el10_2.12,x86_64,41987,vim-9.1.083-9.el10_2.12.src.rpm
intel-vsc-firmware,20260707,23.1.el10_2,noarch,9216916,linux-firmware-20260707-23.1.el10_2.src.rpm
libcamera-ipa,0.6.0,1.el10,x86_64,635591,libcamera-0.6.0-1.el10.src.rpm
libcamera,0.6.0,1.el10,x86_64,2251072,libcamera-0.6.0-1.el10.src.rpm
amd-ucode-firmware,20260707,23.1.el10_2,noarch,681780,linux-firmware-20260707-23.1.el10_2.src.rpm
atheros-firmware,20260707,23.1.el10_2,noarch,50036076,linux-firmware-20260707-23.1.el10_2.src.rpm
brcmfmac-firmware,20260707,23.1.el10_2,noarch,9993474,linux-firmware-20260707-23.1.el10_2.src.rpm
cirrus-audio-firmware,20260707,23.1.el10_2,noarch,3076200,linux-firmware-20260707-23.1.el10_2.src.rpm
intel-audio-firmware,20260707,23.1.el10_2,noarch,3756558,linux-firmware-20260707-23.1.el10_2.src.rpm
mt7xxx-firmware,20260707,23.1.el10_2,noarch,35065604,linux-firmware-20260707-23.1.el10_2.src.rpm
nxpwireless-firmware,20260707,23.1.el10_2,noarch,1598912,linux-firmware-20260707-23.1.el10_2.src.rpm
realtek-firmware,20260707,23.1.el10_2,noarch,6392740,linux-firmware-20260707-23.1.el10_2.src.rpm
tiwilink-firmware,20260707,23.1.el10_2,noarch,4802072,linux-firmware-20260707-23.1.el10_2.src.rpm
amd-gpu-firmware,20260707,23.1.el10_2,noarch,36892096,linux-firmware-20260707-23.1.el10_2.src.rpm
intel-gpu-firmware,20260707,23.1.el10_2,noarch,9494051,linux-firmware-20260707-23.1.el10_2.src.rpm
nvidia-gpu-firmware,20260707,23.1.el10_2,noarch,105955521,linux-firmware-20260707-23.1.el10_2.src.rpm
linux-firmware,20260707,23.1.el10_2,noarch,70905553,linux-firmware-20260707-23.1.el10_2.src.rpm
rocky-logos-httpd,100.5,3.el10,noarch,24348,rocky-logos-100.5-3.el10.src.rpm
mutter-common,49.4,4.el10_2,noarch,37426,mutter-49.4-4.el10_2.src.rpm
libwacom-data,2.14.0,4.el10_1,noarch,1393179,libwacom-2.14.0-4.el10_1.src.rpm
kernel-headers,6.12.0,211.47.1.el10_2,x86_64,7073316,kernel-6.12.0-211.47.1.el10_2.src.rpm
glibc-devel,2.39,128.el10_2,x86_64,2350835,glibc-2.39-128.el10_2.src.rpm
hplip-common,3.23.12,10.el10_2.5,x86_64,1492525,hplip-3.23.12-10.el10_2.5.src.rpm
vim-filesystem,9.1.083,9.el10_2.12,noarch,40,vim-9.1.083-9.el10_2.12.src.rpm
vim-common,9.1.083,9.el10_2.12,x86_64,38315212,vim-9.1.083-9.el10_2.12.src.rpm
rocky-gpg-keys,10.2,1.2.el10,noarch,20286,rocky-release-10.2-1.2.el10.src.rpm
rocky-release,10.2,1.2.el10,noarch,30471,rocky-release-10.2-1.2.el10.src.rpm
rocky-repos,10.2,1.2.el10,noarch,16138,rocky-release-10.2-1.2.el10.src.rpm
setup,2.14.5,7.el10,noarch,737783,setup-2.14.5-7.el10.src.rpm
shadow-utils,4.15.0,11.el10,x86_64,4286114,shadow-utils-4.15.0-11.el10.src.rpm
filesystem,3.18,17.el10,x86_64,106,filesystem-3.18-17.el10.src.rpm
httpd-filesystem,2.4.63,13.el10_2.5,noarch,464,httpd-2.4.63-13.el10_2.5.src.rpm
efi-filesystem,6,7.el10.rocky.0.1,noarch,0,efi-rpm-macros-6-7.el10.rocky.0.1.src.rpm
cpp,14.3.1,4.4.el10,x86_64,40434080,gcc-14.3.1-4.4.el10.src.rpm
nginx-filesystem,1.26.3,6.el10_2.5,noarch,141,nginx-1.26.3-6.el10_2.5.src.rpm
quota-nls,4.09,10.el10,noarch,280116,quota-4.09-10.el10.src.rpm
ncurses-base,6.4,15.20240127.el10_1,noarch,334036,ncurses-6.4-15.20240127.el10_1.src.rpm
ncurses-libs,6.4,15.20240127.el10_1,x86_64,989311,ncurses-6.4-15.20240127.el10_1.src.rpm
util-linux-core,2.40.2,18.el10,x86_64,1534773,util-linux-2.40.2-18.el10.src.rpm
procps-ng,4.0.4,11.el10,x86_64,1071541,procps-ng-4.0.4-11.el10.src.rpm
libssh-config,0.12.0,2.el10,noarch,277,libssh-0.12.0-2.el10.src.rpm
fwupd-efi,1.8,1.el10_2.rocky.0.1,x86_64,165775,fwupd-efi-1.8-1.el10_2.rocky.0.1.src.rpm
firewalld-filesystem,2.4.3,2.el10_2,noarch,239,firewalld-2.4.3-2.el10_2.src.rpm
dnf-data,4.20.0,22.el10_2.rocky.0.1,noarch,39548,dnf-4.20.0-22.el10_2.rocky.0.1.src.rpm
coreutils-common,9.5,8.el10_2,x86_64,11696110,coreutils-9.5-8.el10_2.src.rpm
openssl-fips-provider,3.5.5,6.el10_2,x86_64,2497282,openssl-3.5.5-6.el10_2.src.rpm
openssl-libs,3.5.5,6.el10_2,x86_64,6882939,openssl-3.5.5-6.el10_2.src.rpm
coreutils,9.5,8.el10_2,x86_64,5702138,coreutils-9.5-8.el10_2.src.rpm
ca-certificates,2025.2.80_v9.0.305,102.el10,noarch,2801276,ca-certificates-2025.2.80_v9.0.305-102.el10.src.rpm
krb5-libs,1.21.3,10.el10_2,x86_64,2429269,krb5-1.21.3-10.el10_2.src.rpm
kmod-libs,31,13.el10,x86_64,150590,kmod-31-13.el10.src.rpm
openldap,2.6.10,1.el10,x86_64,527155,openldap-2.6.10-1.el10.src.rpm
libblockdev-utils,3.4.0,2.el10,x86_64,44614,libblockdev-3.4.0-2.el10.src.rpm
libsoup3,3.6.5,5.el10,x86_64,1196926,libsoup3-3.6.5-5.el10.src.rpm
tpm2-tss,4.1.3,6.el10,x86_64,1742880,tpm2-tss-4.1.3-6.el10.src.rpm
libarchive,3.7.7,10.el10_2,x86_64,957114,libarchive-3.7.7-10.el10_2.src.rpm
rocky-logos,100.5,3.el10,x86_64,582280,rocky-logos-100.5-3.el10.src.rpm
pam,1.6.1,9.el10,x86_64,1840595,pam-1.6.1-9.el10.src.rpm
kmod,31,13.el10,x86_64,275071,kmod-31-13.el10.src.rpm
libsss_certmap,2.12.0,3.el10_2.1,x86_64,139971,sssd-2.12.0-3.el10_2.1.src.rpm
libnvme,1.16.1,3.el10_2,x86_64,313254,libnvme-1.16.1-3.el10_2.src.rpm
libblockdev,3.4.0,2.el10,x86_64,384220,libblockdev-3.4.0-2.el10.src.rpm
plymouth-graphics-libs,24.004.60,17.el10,x86_64,180003,plymouth-24.004.60-17.el10.src.rpm
cyrus-sasl-gssapi,2.1.28,30.el10_2,x86_64,45184,cyrus-sasl-2.1.28-30.el10_2.src.rpm
libwinpr,3.10.3,12.el10_2.8,x86_64,1185397,freerdp-3.10.3-12.el10_2.8.src.rpm
podman-sequoia,0.4.0~pqc.3,1.el10_2,x86_64,7571606,rust-podman-sequoia-0.4.0~pqc.3-1.el10_2.src.rpm
net-snmp-libs,5.9.4,19.el10,x86_64,3257664,net-snmp-5.9.4-19.el10.src.rpm
sscg,4.0.3,2.el10,x86_64,120009,sscg-4.0.3-2.el10.src.rpm
libblockdev-nvme,3.4.0,2.el10,x86_64,48540,libblockdev-3.4.0-2.el10.src.rpm
gnupg2-smime,2.4.5,4.el10_1,x86_64,595465,gnupg2-2.4.5-4.el10_1.src.rpm
gnupg2,2.4.5,4.el10_1,x86_64,9986589,gnupg2-2.4.5-4.el10_1.src.rpm
ima-evm-utils,1.6.2,4.el10.rocky.0.2,x86_64,166472,ima-evm-utils-1.6.2-4.el10.rocky.0.2.src.rpm
rest,0.9.1,11.el10_2.1,x86_64,199103,rest-0.9.1-11.el10_2.1.src.rpm
libblockdev-fs,3.4.0,2.el10,x86_64,115320,libblockdev-3.4.0-2.el10.src.rpm
libblockdev-loop,3.4.0,2.el10,x86_64,24020,libblockdev-3.4.0-2.el10.src.rpm
libblockdev-smart,3.4.0,2.el10,x86_64,48398,libblockdev-3.4.0-2.el10.src.rpm
pciutils,3.13.0,6.el10,x86_64,302529,pciutils-3.13.0-6.el10.src.rpm
libkadm5,1.21.3,10.el10_2,x86_64,219046,krb5-1.21.3-10.el10_2.src.rpm
krb5-devel,1.21.3,10.el10_2,x86_64,722845,krb5-1.21.3-10.el10_2.src.rpm
libssh,0.12.0,2.el10,x86_64,699580,libssh-0.12.0-2.el10.src.rpm
libcurl,8.12.1,4.el10_2.4,x86_64,858358,curl-8.12.1-4.el10_2.4.src.rpm
php-common,8.3.32,1.el10_2,x86_64,9382287,php-8.3.32-1.el10_2.src.rpm
php-cli,8.3.32,1.el10_2,x86_64,16992031,php-8.3.32-1.el10_2.src.rpm
php-mbstring,8.3.32,1.el10_2,x86_64,1211115,php-8.3.32-1.el10_2.src.rpm
php-xml,8.3.32,1.el10_2,x86_64,456510,php-8.3.32-1.el10_2.src.rpm
ostree-libs,2025.7,1.el10,x86_64,1253682,ostree-2025.7-1.el10.src.rpm
php-intl,8.3.32,1.el10_2,x86_64,559879,php-8.3.32-1.el10_2.src.rpm
php-pdo,8.3.32,1.el10_2,x86_64,239565,php-8.3.32-1.el10_2.src.rpm
php-process,8.3.32,1.el10_2,x86_64,117580,php-8.3.32-1.el10_2.src.rpm
curl,8.12.1,4.el10_2.4,x86_64,457256,curl-8.12.1-4.el10_2.4.src.rpm
authselect-libs,1.5.2,1.el10,x86_64,923746,authselect-1.5.2-1.el10.src.rpm
cryptsetup-libs,2.8.1,2.el10,x86_64,2774607,cryptsetup-2.8.1-2.el10.src.rpm
device-mapper-libs,1.02.210,2.el10,x86_64,432249,lvm2-2.03.36-2.el10.src.rpm
device-mapper,1.02.210,2.el10,x86_64,354988,lvm2-2.03.36-2.el10.src.rpm
elfutils-debuginfod-client,0.194,2.el10.rocky.0.1,x86_64,81802,elfutils-0.194-2.el10.rocky.0.1.src.rpm
elfutils-libs,0.194,2.el10.rocky.0.1,x86_64,707101,elfutils-0.194-2.el10.rocky.0.1.src.rpm
elfutils-default-yama-scope,0.194,2.el10.rocky.0.1,noarch,1810,elfutils-0.194-2.el10.rocky.0.1.src.rpm
systemd-pam,257,23.el10_2.2.rocky.0.1,x86_64,680534,systemd-257-23.el10_2.2.rocky.0.1.src.rpm
util-linux,2.40.2,18.el10,x86_64,3888906,util-linux-2.40.2-18.el10.src.rpm
systemd,257,23.el10_2.2.rocky.0.1,x86_64,17689413,systemd-257-23.el10_2.2.rocky.0.1.src.rpm
wireplumber,0.5.10,1.el10,x86_64,403855,wireplumber-0.5.10-1.el10.src.rpm
wireplumber-libs,0.5.10,1.el10,x86_64,1289015,wireplumber-0.5.10-1.el10.src.rpm
pipewire-libs,1.4.11,1.el10_2,x86_64,9233102,pipewire-1.4.11-1.el10_2.src.rpm
pipewire,1.4.11,1.el10_2,x86_64,443540,pipewire-1.4.11-1.el10_2.src.rpm
pipewire-plugin-libcamera,1.4.11,1.el10_2,x86_64,149915,pipewire-1.4.11-1.el10_2.src.rpm
polkit,125,4.el10,x86_64,490037,polkit-125-4.el10.src.rpm
cups-filesystem,2.4.10,18.el10_2,noarch,0,cups-2.4.10-18.el10_2.src.rpm
cups-libs,2.4.10,18.el10_2,x86_64,637574,cups-2.4.10-18.el10_2.src.rpm
samba-common,4.23.5,109.el10_2,noarch,209456,samba-4.23.5-109.el10_2.src.rpm
libwbclient,4.23.5,109.el10_2,x86_64,75036,samba-4.23.5-109.el10_2.src.rpm
samba-client-libs,4.23.5,109.el10_2,x86_64,21947257,samba-4.23.5-109.el10_2.src.rpm
samba-common-libs,4.23.5,109.el10_2,x86_64,304989,samba-4.23.5-109.el10_2.src.rpm
libnetapi,4.23.5,109.el10_2,x86_64,498282,samba-4.23.5-109.el10_2.src.rpm
libsmbclient,4.23.5,109.el10_2,x86_64,182168,samba-4.23.5-109.el10_2.src.rpm
samba-libs,4.23.5,109.el10_2,x86_64,464478,samba-4.23.5-109.el10_2.src.rpm
accountsservice,23.13.9,8.el10,x86_64,384306,accountsservice-23.13.9-8.el10.src.rpm
accountsservice-libs,23.13.9,8.el10,x86_64,217272,accountsservice-23.13.9-8.el10.src.rpm
bluez,5.85,1.el10,x86_64,3529505,bluez-5.85-1.el10.src.rpm
logrotate,3.22.0,5.el10,x86_64,156567,logrotate-3.22.0-5.el10.src.rpm
rsyslog,8.2510.0,5.el10,x86_64,2988053,rsyslog-8.2510.0-5.el10.src.rpm
binutils-gold,2.41,63.el10,x86_64,2181443,binutils-2.41-63.el10.src.rpm
binutils,2.41,63.el10,x86_64,27868759,binutils-2.41-63.el10.src.rpm
gcc,14.3.1,4.4.el10,x86_64,114805858,gcc-14.3.1-4.4.el10.src.rpm
device-mapper-event-libs,1.02.210,2.el10,x86_64,58908,lvm2-2.03.36-2.el10.src.rpm
grub2-tools-minimal,2.12,46.el10_2.rocky.0.1,x86_64,3399022,grub2-2.12-46.el10_2.rocky.0.1.src.rpm
audit-rules,4.0.3,5.el10,x86_64,117000,audit-4.0.3-5.el10.src.rpm
audit,4.0.3,5.el10,x86_64,501766,audit-4.0.3-5.el10.src.rpm
bolt,0.9.10,1.el10,x86_64,523668,bolt-0.9.10-1.el10.src.rpm
iputils,20240905,5.el10,x86_64,766754,iputils-20240905-5.el10.src.rpm
iscsi-initiator-utils-iscsiuio,6.2.1.11,1.git4b3e853.el10_2.2,x86_64,171550,iscsi-initiator-utils-6.2.1.11-1.git4b3e853.el10_2.2.src.rpm
iscsi-initiator-utils,6.2.1.11,1.git4b3e853.el10_2.2,x86_64,1461934,iscsi-initiator-utils-6.2.1.11-1.git4b3e853.el10_2.2.src.rpm
openssh,9.9p1,25.el10_2.rocky.0.1,x86_64,1452243,openssh-9.9p1-25.el10_2.rocky.0.1.src.rpm
kpartx,0.9.9,18.el10,x86_64,88323,device-mapper-multipath-0.9.9-18.el10.src.rpm
openssh-clients,9.9p1,25.el10_2.rocky.0.1,x86_64,2769182,openssh-9.9p1-25.el10_2.rocky.0.1.src.rpm
udisks2-iscsi,2.11.0,2.el10_2.1,x86_64,609498,udisks2-2.11.0-2.el10_2.1.src.rpm
device-mapper-event,1.02.210,2.el10,x86_64,60465,lvm2-2.03.36-2.el10.src.rpm
lvm2-libs,2.03.36,2.el10,x86_64,2696369,lvm2-2.03.36-2.el10.src.rpm
lvm2,2.03.36,2.el10,x86_64,3972377,lvm2-2.03.36-2.el10.src.rpm
libblockdev-lvm,3.4.0,2.el10,x86_64,78130,libblockdev-3.4.0-2.el10.src.rpm
udisks2-lvm2,2.11.0,2.el10_2.1,x86_64,663551,udisks2-2.11.0-2.el10_2.1.src.rpm
gcc-c++,14.3.1,4.4.el10,x86_64,43852070,gcc-14.3.1-4.4.el10.src.rpm
libtool,2.4.7,14.el10,x86_64,2775794,libtool-2.4.7-14.el10.src.rpm
samba-dcerpc,4.23.5,109.el10_2,x86_64,3129458,samba-4.23.5-109.el10_2.src.rpm
samba-ldb-ldap-modules,4.23.5,109.el10_2,x86_64,71797,samba-4.23.5-109.el10_2.src.rpm
cups-client,2.4.10,18.el10_2,x86_64,195247,cups-2.4.10-18.el10_2.src.rpm
cups-ipptool,2.4.10,18.el10_2,x86_64,4584430,cups-2.4.10-18.el10_2.src.rpm
freerdp-libs,3.10.3,12.el10_2.8,x86_64,3654001,freerdp-3.10.3-12.el10_2.8.src.rpm
pipewire-jack-audio-connection-kit,1.4.11,1.el10_2,x86_64,30,pipewire-1.4.11-1.el10_2.src.rpm
pipewire-jack-audio-connection-kit-libs,1.4.11,1.el10_2,x86_64,529027,pipewire-1.4.11-1.el10_2.src.rpm
cronie-anacron,1.7.0,14.el10,x86_64,47060,cronie-1.7.0-14.el10.src.rpm
cronie,1.7.0,14.el10,x86_64,318388,cronie-1.7.0-14.el10.src.rpm
mdadm,4.4,3.el10,x86_64,1069072,mdadm-4.4-3.el10.src.rpm
libblockdev-mdraid,3.4.0,2.el10,x86_64,36504,libblockdev-3.4.0-2.el10.src.rpm
flatpak-session-helper,1.16.0,9.el10_2.1,x86_64,105637,flatpak-1.16.0-9.el10_2.1.src.rpm
hypervfcopyd,0,0.50.20220731git.el10,x86_64,20569,hyperv-daemons-0-0.50.20220731git.el10.src.rpm
hypervkvpd,0,0.50.20220731git.el10,x86_64,41135,hyperv-daemons-0-0.50.20220731git.el10.src.rpm
hypervvssd,0,0.50.20220731git.el10,x86_64,16330,hyperv-daemons-0-0.50.20220731git.el10.src.rpm
open-vm-tools,13.0.10,1.el10,x86_64,3191831,open-vm-tools-13.0.10-1.el10.src.rpm
php-fpm,8.3.32,1.el10_2,x86_64,8562194,php-8.3.32-1.el10_2.src.rpm
virt-what,1.27,3.el10,x86_64,77928,virt-what-1.27-3.el10.src.rpm
libblockdev-part,3.4.0,2.el10,x86_64,44436,libblockdev-3.4.0-2.el10.src.rpm
libblockdev-swap,3.4.0,2.el10,x86_64,24084,libblockdev-3.4.0-2.el10.src.rpm
makedumpfile,1.7.8,1.el10,x86_64,838679,makedumpfile-1.7.8-1.el10.src.rpm
device-mapper-multipath-libs,0.9.9,18.el10,x86_64,981065,device-mapper-multipath-0.9.9-18.el10.src.rpm
device-mapper-multipath,0.9.9,18.el10,x86_64,415510,device-mapper-multipath-0.9.9-18.el10.src.rpm
cryptsetup,2.8.1,2.el10,x86_64,776076,cryptsetup-2.8.1-2.el10.src.rpm
libluksmeta,10,1.el10,x86_64,46308,luksmeta-10-1.el10.src.rpm
luksmeta,10,1.el10,x86_64,28214,luksmeta-10-1.el10.src.rpm
flatpak-libs,1.16.0,9.el10_2.1,x86_64,1145690,flatpak-1.16.0-9.el10_2.1.src.rpm
php-nikic-php-parser5,5.8.0,1.el10_2,noarch,1101205,php-nikic-php-parser5-5.8.0-1.el10_2.src.rpm
php-opcache,8.3.32,1.el10_2,x86_64,923592,php-8.3.32-1.el10_2.src.rpm
tpm2-tss-fapi,4.1.3,6.el10,x86_64,955592,tpm2-tss-4.1.3-6.el10.src.rpm
tpm2-tools,5.7,5.el10,x86_64,1581008,tpm2-tools-5.7-5.el10.src.rpm
grubby,8.40,83.el10,x86_64,46509,grubby-8.40-83.el10.src.rpm
systemd-udev,257,23.el10_2.2.rocky.0.1,x86_64,12391249,systemd-257-23.el10_2.2.rocky.0.1.src.rpm
dracut,107,9.el10_2,x86_64,1201415,dracut-107-9.el10_2.src.rpm
grub2-tools,2.12,46.el10_2.rocky.0.1,x86_64,8650108,grub2-2.12-46.el10_2.rocky.0.1.src.rpm
NetworkManager,1.56.0,2.el10_2,x86_64,6266955,NetworkManager-1.56.0-2.el10_2.src.rpm
kernel-modules-core,6.12.0,211.47.1.el10_2,x86_64,29039250,kernel-6.12.0-211.47.1.el10_2.src.rpm
kernel-core,6.12.0,211.47.1.el10_2,x86_64,73193936,kernel-6.12.0-211.47.1.el10_2.src.rpm
kernel-modules,6.12.0,211.47.1.el10_2,x86_64,40892160,kernel-6.12.0-211.47.1.el10_2.src.rpm
kernel-modules-extra,6.12.0,211.47.1.el10_2,x86_64,1466913,kernel-6.12.0-211.47.1.el10_2.src.rpm
plymouth,24.004.60,17.el10,x86_64,358903,plymouth-24.004.60-17.el10.src.rpm
plymouth-scripts,24.004.60,17.el10,x86_64,31234,plymouth-24.004.60-17.el10.src.rpm
clevis,21,9.el10,x86_64,127354,clevis-21-9.el10.src.rpm
clevis-pin-tpm2,0.5.3,9.el10,x86_64,2695889,clevis-pin-tpm2-0.5.3-9.el10.src.rpm
clevis-luks,21,9.el10,x86_64,74718,clevis-21-9.el10.src.rpm
plymouth-plugin-label,24.004.60,17.el10,x86_64,48269,plymouth-24.004.60-17.el10.src.rpm
plymouth-plugin-two-step,24.004.60,17.el10,x86_64,77746,plymouth-24.004.60-17.el10.src.rpm
plymouth-theme-spinner,24.004.60,17.el10,x86_64,190463,plymouth-24.004.60-17.el10.src.rpm
ipset,7.22,12.el10_2,x86_64,77481,ipset-7.22-12.el10_2.src.rpm
iptables-nft,1.8.11,15.el10_2,x86_64,534536,iptables-1.8.11-15.el10_2.src.rpm
NetworkManager-wwan,1.56.0,2.el10_2,x86_64,148474,NetworkManager-1.56.0-2.el10_2.src.rpm
dracut-network,107,9.el10_2,x86_64,116179,dracut-107-9.el10_2.src.rpm
dracut-squash,107,9.el10_2,x86_64,7396,dracut-107-9.el10_2.src.rpm
kdump-utils,1.0.58,15.el10,x86_64,297516,kdump-utils-1.0.58-15.el10.src.rpm
wireless-regdb,2025.10.07,1.el10,noarch,12994,wireless-regdb-2025.10.07-1.el10.src.rpm
ipp-usb,0.9.27,7.el10_2.2,x86_64,7780117,golang-github-openprinting-ipp-usb-0.9.27-7.el10_2.2.src.rpm
libmtp,1.1.19,10.el10,x86_64,478901,libmtp-1.1.19-10.el10.src.rpm
libgphoto2,2.5.30,10.el10,x86_64,6035751,libgphoto2-2.5.30-10.el10.src.rpm
sssd-client,2.12.0,3.el10_2.1,x86_64,366539,sssd-2.12.0-3.el10_2.1.src.rpm
sssd-common,2.12.0,3.el10_2.1,x86_64,5726766,sssd-2.12.0-3.el10_2.1.src.rpm
sssd-krb5-common,2.12.0,3.el10_2.1,x86_64,228337,sssd-2.12.0-3.el10_2.1.src.rpm
sssd-common-pac,2.12.0,3.el10_2.1,x86_64,230232,sssd-2.12.0-3.el10_2.1.src.rpm
sssd-krb5,2.12.0,3.el10_2.1,x86_64,87418,sssd-2.12.0-3.el10_2.1.src.rpm
sssd-ldap,2.12.0,3.el10_2.1,x86_64,159149,sssd-2.12.0-3.el10_2.1.src.rpm
sssd-proxy,2.12.0,3.el10_2.1,x86_64,169597,sssd-2.12.0-3.el10_2.1.src.rpm
sssd-ipa,2.12.0,3.el10_2.1,x86_64,710314,sssd-2.12.0-3.el10_2.1.src.rpm
python3-pip-wheel,23.3.2,11.el10_2,noarch,1600309,python-pip-23.3.2-11.el10_2.src.rpm
python-unversioned-command,3.12.13,2.el10_2.1,noarch,23,python3.12-3.12.13-2.el10_2.1.src.rpm
python3,3.12.13,2.el10_2.1,x86_64,32122,python3.12-3.12.13-2.el10_2.1.src.rpm
python3-libs,3.12.13,2.el10_2.1,x86_64,43694051,python3.12-3.12.13-2.el10_2.1.src.rpm
gstreamer1,1.26.7,5.el10,x86_64,5788562,gstreamer1-1.26.7-5.el10.src.rpm
cockpit-bridge,356.2,1.el10_2.rocky.0.1,noarch,1947383,cockpit-356.2-1.el10_2.rocky.0.1.src.rpm
libwacom,2.14.0,4.el10_1,x86_64,103919,libwacom-2.14.0-4.el10_1.src.rpm
python3-libselinux,3.10,1.el10,x86_64,648252,libselinux-3.10-1.el10.src.rpm
upower-libs,1.90.10,2.el10,x86_64,183046,upower-1.90.10-2.el10.src.rpm
upower,1.90.10,2.el10,x86_64,563328,upower-1.90.10-2.el10.src.rpm
python3-argcomplete,3.2.2,4.el10,noarch,281008,python-argcomplete-3.2.2-4.el10.src.rpm
python3-audit,4.0.3,5.el10,x86_64,251995,audit-4.0.3-5.el10.src.rpm
python3-libsemanage,3.10,1.el10,x86_64,416144,libsemanage-3.10-1.el10.src.rpm
libinput,1.30.1,2.el10_2,x86_64,682664,libinput-1.30.1-2.el10_2.src.rpm
cockpit-packagekit,356.2,1.el10_2.rocky.0.1,noarch,933958,cockpit-356.2-1.el10_2.rocky.0.1.src.rpm
sudo,1.9.17,4.p2.el10_2,x86_64,5496211,sudo-1.9.17-4.p2.el10_2.src.rpm
sudo-python-plugin,1.9.17,4.p2.el10_2,x86_64,114484,sudo-1.9.17-4.p2.el10_2.src.rpm
kernel-tools,6.12.0,211.47.1.el10_2,x86_64,2508371,kernel-6.12.0-211.47.1.el10_2.src.rpm
python3-idna,3.7,6.el10_2,noarch,610405,python-idna-3.7-6.el10_2.src.rpm
python3-libxml2,2.12.5,10.el10_2.2,x86_64,1341289,libxml2-2.12.5-10.el10_2.2.src.rpm
python3-linux-procfs,0.7.4,1.el10,noarch,94099,python-linux-procfs-0.7.4-1.el10.src.rpm
python3-nftables,1.1.5,5.el10_2,x86_64,46323,nftables-1.1.5-5.el10_2.src.rpm
python3-firewall,2.4.3,2.el10_2,noarch,3075953,firewalld-2.4.3-2.el10_2.src.rpm
python3-setools,4.6.0,3.el10,x86_64,3133730,setools-4.6.0-3.el10.src.rpm
